Section,ID,Extended,RTR,Length,Data,Count,Timestamps
IN_B_NOT_A,729,0,0,8,"0,0,0,108,0,0,0,0",363,"0.02954,0.069356,0.109865,0.150152,0.189414,0.229565,0.269498,0.309554,0.35006,0.390367,0.429556,0.469458,0.509535,0.550065,0.589495,0.629518,0.67074,0.710508,0.750132,0.789553,0.829554,0.870373,0.910553,0.95018,0.989604,1.029629,1.069627,1.110543,1.150177,1.189651,1.230535,1.270238,1.31061,1.350101,1.389715,1.430688,1.469742,1.51061,1.550114,1.589763,1.629778,1.670253,1.710536,1.750149,1.789822,1.829829,1.869844,1.910622,1.950163,1.989881,2.029884,2.069899,2.110619,2.150125,2.190526,2.230622,2.270145,2.310526,2.350256,2.390483,2.430767,2.470004,2.510344,2.551059,2.590039,2.630044,2.670098,2.711317,2.75008,2.790088,2.830101,2.870114,2.910621,2.950136,2.990144,3.030161,3.070169,3.110507,3.150193,3.190207,3.230504,3.270226,3.310561,3.350249,3.390252,3.430795,3.470276,3.510888,3.550302,3.59031,3.630322,3.670326,3.710476,3.75035,3.790365,3.831128,3.870381,3.910548,3.950407,3.990415,4.030434,4.070441,4.110512,4.151105,4.191321,4.230602,4.270782,4.310527,4.350515,4.390531,4.430804,4.470544,4.510797,4.550573,4.590582,4.630593,4.670603,4.710618,4.751877,4.790638,4.830736,4.870658,4.910673,4.95068,4.990686,5.030702,5.070715,5.111504,5.150735,5.190748,5.231149,5.271,5.310774,5.350786,5.3908,5.430828,5.470817,5.51083,5.550841,5.59086,5.63086,5.670871,5.710884,5.750895,5.790908,5.830917,5.870932,5.910937,5.950948,5.990963,6.030977,6.07098,6.111606,6.151059,6.191328,6.231543,6.271041,6.31105,6.351065,6.391073,6.431079,6.471095,6.511102,6.551115,6.591119,6.631145,6.671149,6.712042,6.751166,6.792405,6.831192,6.871198,6.912215,6.951222,6.991233,7.03201,7.071973,7.111528,7.15128,7.191287,7.231407,7.27131,7.311914,7.35133,7.39134,7.431351,7.471366,7.511849,7.551382,7.591397,7.631407,7.67143,7.711822,7.751442,7.79145,7.831462,7.871474,7.911775,7.95149,7.991503,8.031724,8.071525,8.112458,8.151547,8.191571,8.232378,8.271579,8.31181,8.351603,8.391613,8.431625,8.471641,8.511648,8.551653,8.591668,8.631678,8.671694,8.711704,8.751714,8.791719,8.832971,8.871744,8.911756,8.951768,8.991772,9.031786,9.071796,9.112462,9.15278,9.191833,9.231842,9.271848,9.312069,9.351872,9.391886,9.4319,9.471904,9.511916,9.551929,9.591943,9.631955,9.671961,9.711987,9.751981,9.791993,9.832,9.872016,9.912023,9.952035,9.992046,10.032059,10.072077,10.112423,10.152088,10.1921,10.232474,10.27213,10.312134,10.352144,10.392155,10.432166,10.472178,10.512191,10.552209,10.592215,10.63222,10.672233,10.712246,10.752265,10.792263,10.832286,10.873525,10.912301,10.952307,10.992319,11.03233,11.072342,11.112391,11.15237,11.192372,11.232385,11.272452,11.313024,11.352421,11.392429,11.432437,11.472452,11.51246,11.552474,11.592485,11.632741,11.672503,11.712518,11.752526,11.792548,11.832547,11.872557,11.912578,11.95258,11.992593,12.032607,12.072615,12.112626,12.152635,12.192643,12.232658,12.272668,12.312688,12.352691,12.392704,12.432715,12.472723,12.512731,12.552741,12.592756,12.632767,12.67278,12.71279,12.752802,12.792812,12.832829,12.87283,12.914082,12.952855,12.992868,13.032876,13.072887,13.112894,13.152907,13.192918,13.232933,13.27294,13.312948,13.352964,13.392977,13.43298,13.472992,13.513006,13.553019,13.59303,13.633042,13.673045,13.713059,13.753069,13.793083,13.833091,13.873106,13.913123,13.953128,13.993558,14.033143,14.073161,14.113167,14.153185,14.193488,14.233209,14.273217,14.313223,14.353235,14.393453,14.433257,14.473268,14.513275"
IN_B_NOT_A,736,0,0,8,"64,192,0,255,89,93,97,94",20,"0.858377,1.058525,1.659503,2.458366,2.858378,3.258394,3.659385,5.858397,6.258453,7.458327,7.659325,8.458313,9.058371,9.659296,10.058429,10.858379,11.058517,12.258306,12.858277,13.05835"
IN_B_NOT_A,736,0,0,8,"64,192,0,255,89,93,98,94",2,"5.058429,11.858319"
IN_B_NOT_A,736,0,0,8,"64,192,0,255,89,94,98,94",7,"6.058452,8.659316,9.458321,10.659429,11.458358,12.058367,12.659268"
IN_B_NOT_A,767,0,0,8,"0,142,0,0,255,255,255,255",44,"10.209351,10.308439,10.40845,10.50844,10.608405,10.708412,10.808422,10.908438,11.008432,11.109456,11.20939,11.308463,11.408517,11.508511,11.608464,11.708523,11.80846,11.908425,12.008433,12.108491,12.209145,12.308417,12.408399,12.508394,12.608481,12.708488,12.80846,12.908417,13.008368,13.108435,13.208587,13.308389,13.408366,13.508409,13.608364,13.708388,13.808383,13.908386,14.00836,14.108454,14.210029,14.308558,14.408376,14.508372"
IN_B_NOT_A,767,0,0,8,"0,143,0,0,255,255,255,255",102,"0.00854,0.108863,0.208773,0.308554,0.408497,0.508532,0.608515,0.7085,0.808518,0.908548,1.008531,1.108578,1.209136,1.308601,1.408552,1.508601,1.608589,1.708562,1.808959,1.908614,2.008582,2.108653,2.208996,2.308517,2.408577,2.508497,2.608503,2.708518,2.808584,2.908615,3.008612,3.10854,3.209217,3.308556,3.409351,3.509047,3.608496,3.708466,3.80847,3.908543,4.009126,4.108535,4.208863,4.308506,4.40852,4.508788,4.608458,4.708483,4.808484,4.908518,5.008482,5.108527,5.208682,5.308501,5.40855,5.508503,5.608478,5.708517,5.808476,5.908504,6.00864,6.108632,6.208789,6.308668,6.408599,6.50859,6.608594,6.708538,6.808525,6.909237,7.008515,7.108554,7.209061,7.308586,7.408437,7.508468,7.608437,7.708441,7.808458,7.908443,8.008431,8.108515,8.20904,8.308831,8.408467,8.508458,8.608425,8.708455,8.808421,8.908431,9.008459,9.10852,9.209264,9.309096,9.408511,9.508533,9.608566,9.708444,9.808431,9.908482,10.008429,10.108488"
IN_B_NOT_A,770,0,0,8,"0,2,64,0,8,0,0,0",4,"3.144199,6.163592,9.003623,11.933542"
IN_B_NOT_A,778,0,0,8,"132,128,0,123,252,15,0,103",1,0.29841
IN_B_NOT_A,778,0,0,8,"132,128,0,124,252,15,0,103",15,"0.77848,1.298429,2.298444,3.29839,4.298401,5.298415,6.29847,7.299066,8.29836,9.298441,10.298382,11.298419,12.298472,13.298383,14.298394"
IN_B_NOT_A,782,0,0,8,"68,109,28,9,7,255,7,255",15,"0.063219,1.062276,2.062049,3.061823,4.061606,5.061395,6.06115,7.060926,8.060704,9.060499,10.060256,11.060028,12.059815,13.059582,14.059384"
IN_B_NOT_A,798,0,0,6,"12,64,0,192,0,0,,",7,"3.220237,3.509887,4.008142,4.507804,5.007427,5.507144,6.006763"
IN_B_NOT_A,798,0,0,6,"4,64,0,192,0,0,,",6,"9.054762,9.504422,10.004135,10.503753,11.003471,11.503133"
IN_B_NOT_A,798,0,0,6,"8,64,0,192,0,0,,",7,"6.217234,6.506466,7.006125,7.505793,8.005464,8.505908,9.004902"
IN_B_NOT_A,802,0,0,8,"2,56,0,0,55,255,255,255",1,7.588427
IN_B_NOT_A,802,0,0,8,"2,57,0,0,55,255,255,255",1,7.388413
IN_B_NOT_A,802,0,0,8,"2,58,0,0,55,255,255,255",2,"2.588386,2.888377"
IN_B_NOT_A,802,0,0,8,"2,59,0,0,55,255,255,255",1,11.888307
IN_B_NOT_A,802,0,0,8,"2,60,0,0,55,255,255,255",1,2.688383
IN_B_NOT_A,802,0,0,8,"2,62,0,0,55,255,255,255",1,0.688404
IN_B_NOT_A,802,0,0,8,"2,63,0,0,55,255,255,255",5,"3.088408,3.188385,8.888492,11.588405,12.088421"
IN_B_NOT_A,802,0,0,8,"2,64,0,0,55,255,255,255",4,"3.289389,3.488393,7.68841,11.48838"
IN_B_NOT_A,802,0,0,8,"2,66,0,0,55,255,255,255",3,"3.988358,9.289408,12.289291"
IN_B_NOT_A,802,0,0,8,"2,67,0,0,55,255,255,255",3,"0.188411,7.188464,11.988417"
IN_B_NOT_A,802,0,0,8,"2,68,0,0,55,255,255,255",3,"2.788385,5.588476,9.088433"
IN_B_NOT_A,802,0,0,8,"2,69,0,0,55,255,255,255",9,"0.088377,1.488427,1.688447,2.088592,2.289573,2.388491,12.18842,12.488282,13.98827"
IN_B_NOT_A,802,0,0,8,"2,70,0,0,55,255,255,255",7,"3.388374,4.588387,7.488431,8.788487,11.688374,12.388297,14.488268"
IN_B_NOT_A,802,0,0,8,"2,71,0,0,55,255,255,255",4,"4.988349,6.788478,8.988391,9.688406"
IN_B_NOT_A,802,0,0,8,"2,72,0,0,55,255,255,255",4,"1.888482,4.388384,7.788419,10.488394"
IN_B_NOT_A,802,0,0,8,"2,73,0,0,55,255,255,255",10,"0.289389,0.388378,0.588368,1.289445,4.088419,5.388466,7.088445,8.688505,9.488405,11.289405"
IN_B_NOT_A,802,0,0,8,"2,74,0,0,55,255,255,255",8,"3.688372,5.188356,8.388393,8.5893,9.388382,9.588405,10.888404,11.088435"
IN_B_NOT_A,802,0,0,8,"2,75,0,0,55,255,255,255",10,"1.588499,2.488442,2.988362,3.888384,5.988372,6.388401,6.488466,6.88847,7.289436,10.088443"
IN_B_NOT_A,802,0,0,8,"2,76,0,0,55,255,255,255",8,"0.988403,6.588471,7.88841,7.988399,9.988401,10.688375,12.888276,13.388263"
IN_B_NOT_A,802,0,0,8,"2,77,0,0,55,255,255,255",10,"1.088395,1.388412,1.988464,3.588367,4.48836,8.488397,9.188396,9.888389,12.588277,12.688273"
IN_B_NOT_A,802,0,0,8,"2,78,0,0,55,255,255,255",10,"0.788414,1.788448,4.88836,6.188401,6.988458,10.188395,10.988407,11.188431,13.088266,13.28928"
IN_B_NOT_A,802,0,0,8,"2,79,0,0,55,255,255,255",3,"4.788348,5.088396,8.188437"
IN_B_NOT_A,802,0,0,8,"2,80,0,0,55,255,255,255",5,"1.188431,3.788389,9.78843,11.788423,14.188323"
IN_B_NOT_A,802,0,0,8,"2,81,0,0,55,255,255,255",5,"5.688384,5.788379,6.289421,8.088436,13.888267"
IN_B_NOT_A,802,0,0,8,"2,82,0,0,55,255,255,255",2,"11.388454,13.588284"
IN_B_NOT_A,802,0,0,8,"2,83,0,0,55,255,255,255",5,"4.289412,4.688401,5.289392,10.788367,13.48827"
IN_B_NOT_A,802,0,0,8,"2,84,0,0,55,255,255,255",10,"0.488393,6.088433,6.688531,8.289429,10.289448,10.388436,12.788299,13.68826,13.788283,14.088272"
IN_B_NOT_A,802,0,0,8,"2,85,0,0,55,255,255,255",2,"4.188395,14.289296"
IN_B_NOT_A,802,0,0,8,"2,87,0,0,55,255,255,255",2,"2.188552,10.588422"
IN_B_NOT_A,802,0,0,8,"2,88,0,0,55,255,255,255",3,"0.888398,12.988292,14.388271"
IN_B_NOT_A,802,0,0,8,"2,91,0,0,55,255,255,255",2,"5.488487,5.888403"
IN_B_NOT_A,802,0,0,8,"2,99,0,0,55,255,255,255",1,13.188286
IN_B_NOT_A,813,0,0,8,"2,35,2,35,1,166,87,0",4,"0.171148,1.171176,2.171081,4.170133"
IN_B_NOT_A,813,0,0,8,"2,36,2,36,1,169,87,0",11,"3.170075,5.170062,6.170132,7.170122,8.170191,9.170051,10.170113,11.170096,12.170024,13.170026,14.170029"
IN_B_NOT_A,818,0,0,8,"0,80,216,80,100,9,255,25",3,"13.198583,13.698403,14.201928"
IN_B_NOT_A,818,0,0,8,"0,80,216,80,98,9,255,25",20,"0.200677,0.698445,1.200004,1.698501,2.200892,2.698511,3.199007,3.69839,4.199889,4.698419,5.200275,5.698523,6.200688,6.698498,7.201774,7.69837,8.198387,8.698377,9.198465,9.698362"
IN_B_NOT_A,818,0,0,8,"0,80,216,80,99,9,255,25",6,"10.19853,10.698414,11.198405,11.698492,12.198448,12.698383"
IN_B_NOT_A,826,0,0,8,"23,182,80,127,127,127,127,127",2,"0.052658,1.052572"
IN_B_NOT_A,826,0,0,8,"23,202,79,127,127,127,127,127",5,"5.05159,6.051939,7.051155,8.050886,9.050677"
IN_B_NOT_A,826,0,0,8,"23,202,80,127,127,127,127,127",7,"2.052441,3.052531,4.051776,10.05044,11.050232,12.050001,13.049767"
IN_B_NOT_A,826,0,0,8,"23,202,81,127,127,127,127,127",1,14.049549
IN_B_NOT_A,827,0,0,8,"42,255,2,248,0,0,0,0",9,"0.013215,0.112823,0.212677,0.312482,0.412461,0.512445,0.612408,0.712405,1.013235"
IN_B_NOT_A,827,0,0,8,"43,255,2,240,0,0,0,0",7,"5.112489,5.611772,5.711871,6.011904,6.711041,7.810802,7.910775"
IN_B_NOT_A,827,0,0,8,"43,255,2,242,0,0,0,0",1,4.51177
IN_B_NOT_A,827,0,0,8,"43,255,2,248,0,0,0,0",20,"0.812371,0.912344,1.212979,1.412398,1.612435,1.812796,2.012351,2.212888,2.412426,2.512326,2.612438,2.911893,3.012364,3.212199,3.31181,3.612663,3.811692,3.911666,4.112494,4.211833"
IN_B_NOT_A,827,0,0,8,"44,255,2,240,0,0,0,0",82,"4.611554,4.711583,4.811572,4.911638,5.011594,5.211538,5.311742,5.411705,5.511795,5.81189,5.911906,6.112575,6.211738,6.312019,6.412006,6.512071,6.611047,6.811029,6.911212,7.011002,7.112497,7.211948,7.310913,7.410865,7.510849,7.610827,7.710822,8.010735,8.211992,8.310809,8.410653,8.510624,8.610625,8.710582,8.810559,8.910535,9.010523,9.111462,9.212121,9.311069,9.410484,9.51051,9.610539,9.710417,9.810408,9.910456,10.010409,10.110425,10.21032,10.31102,10.410424,10.510417,10.610382,10.710389,10.810399,10.910415,11.010409,11.110426,11.210354,11.311047,11.410491,11.510484,11.610437,11.710496,11.810438,11.910402,12.01041,12.110425,12.210114,12.310992,12.410373,12.510371,12.610459,12.710461,12.81141,12.910394,13.010343,13.110378,13.211475,13.310973,13.410342,13.510383"
IN_B_NOT_A,827,0,0,8,"44,255,2,242,0,0,0,0",1,8.111458
IN_B_NOT_A,827,0,0,8,"44,255,2,248,0,0,0,0",16,"1.112521,1.312291,1.512434,1.712514,1.912125,2.112596,2.312038,2.712293,2.812527,3.112484,3.412263,3.512862,3.711733,4.012038,4.311574,4.41155"
IN_B_NOT_A,827,0,0,8,"44,255,2,250,0,0,0,0",8,"13.710362,13.81036,13.910359,14.010337,14.109423,14.309527,14.409346,14.509341"
IN_B_NOT_A,827,0,0,8,"45,255,2,240,0,0,0,0",1,13.610346
IN_B_NOT_A,827,0,0,8,"45,255,2,250,0,0,0,0",1,14.210995
IN_B_NOT_A,828,0,0,8,"0,101,1,244,0,0,0,0",7,"1.262362,2.250087,4.621554,6.931035,9.100624,11.320335,11.380062"
IN_B_NOT_A,828,0,0,8,"0,101,1,245,0,0,0,0",5,"4.649104,4.681578,5.049055,6.049061,10.280409"
IN_B_NOT_A,828,0,0,8,"0,102,1,246,0,0,0,0",18,"0.050325,1.050693,1.582251,2.049626,2.482507,3.049412,4.049185,7.298116,8.048272,9.04804,9.348242,10.047818,10.447772,11.047605,12.029893,12.069847,13.047145,14.197457"
IN_B_NOT_A,828,0,0,8,"0,102,1,247,0,0,0,0",12,"1.282324,1.322266,2.3221,7.070973,9.120581,9.248081,10.360277,10.400244,11.347627,11.420379,13.550019,14.046934"
IN_B_NOT_A,828,0,0,8,"0,102,1,248,0,0,0,0",1,10.380365
IN_B_NOT_A,828,0,0,8,"0,102,1,253,0,0,0,0",1,2.28235
IN_B_NOT_A,828,0,0,8,"0,102,1,254,0,0,0,0",1,9.221363
IN_B_NOT_A,828,0,0,8,"0,102,1,255,0,0,0,0",10,"1.302261,2.262141,4.661589,6.97102,6.998173,7.031009,10.320374,10.347978,11.360059,11.399988"
IN_B_NOT_A,828,0,0,8,"0,102,2,0,0,0,0,0",1,13.529582
IN_B_NOT_A,848,0,0,8,"10,46,12,7,233,11,13,1",1,6.204937
IN_B_NOT_A,848,0,0,8,"11,46,12,7,233,11,13,1",1,7.205076
IN_B_NOT_A,848,0,0,8,"12,46,12,7,233,11,13,1",1,8.206128
IN_B_NOT_A,848,0,0,8,"13,46,12,7,233,11,13,1",1,9.204367
IN_B_NOT_A,848,0,0,8,"14,46,12,7,233,11,13,1",1,10.206275
IN_B_NOT_A,848,0,0,8,"15,46,12,7,233,11,13,1",1,11.204422
IN_B_NOT_A,848,0,0,8,"16,46,12,7,233,11,13,1",1,12.206212
IN_B_NOT_A,848,0,0,8,"17,46,12,7,233,11,13,1",1,13.204611
IN_B_NOT_A,848,0,0,8,"18,46,12,7,233,11,13,1",1,14.206176
IN_B_NOT_A,848,0,0,8,"4,46,12,7,233,11,13,1",1,0.204924
IN_B_NOT_A,848,0,0,8,"5,46,12,7,233,11,13,1",1,1.203314
IN_B_NOT_A,848,0,0,8,"6,46,12,7,233,11,13,1",1,2.205139
IN_B_NOT_A,848,0,0,8,"7,46,12,7,233,11,13,1",1,3.202328
IN_B_NOT_A,848,0,0,8,"8,46,12,7,233,11,13,1",1,4.20501
IN_B_NOT_A,848,0,0,8,"9,46,12,7,233,11,13,1",1,5.203715
IN_B_NOT_A,876,0,0,8,"84,29,47,93,5,139,120,75",2,"0.207788,1.205291"
IN_B_NOT_A,876,0,0,8,"84,29,47,93,96,139,120,75",13,"2.208011,3.205362,4.207882,5.205692,6.207804,7.20707,8.208059,9.206344,10.20837,11.206411,12.208161,13.206596,14.209048"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,46,0,11",2,"7.209979,8.212914"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,46,0,13",2,"9.208279,10.213225"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,46,0,15",2,"11.208405,12.213018"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,46,0,17",2,"13.209509,14.213897"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,46,0,3",1,0.211684
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,46,0,5",2,"1.207257,2.211908"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,46,0,7",2,"3.207344,4.212759"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,46,0,9",2,"5.207698,6.212668"
,,,,,,,
=== SUMMARY ===,,,,,,,
Total messages in A,210,,,,,,
Total messages in B,203,,,,,,
Unique to A,114,,,,,,
Unique to B,107,,,,,,
Messages in common,96,,,,,,
