Section,ID,Extended,RTR,Length,Data,Count,Timestamps
IN_B_NOT_A,729,0,0,8,"0,0,0,108,0,0,0,0",350,"0.027339,0.067355,0.107365,0.147389,0.187388,0.227396,0.267408,0.30742,0.34743,0.387986,0.427449,0.467467,0.507471,0.547487,0.587498,0.627502,0.667532,0.707523,0.747536,0.787549,0.827563,0.867569,0.907586,0.947591,0.98761,1.027613,1.067628,1.107638,1.147651,1.187662,1.22767,1.26768,1.30769,1.347701,1.388255,1.427726,1.46773,1.507747,1.547752,1.587767,1.627778,1.667785,1.707811,1.747809,1.787821,1.827833,1.869309,1.907857,1.94786,1.987874,2.027884,2.067895,2.107906,2.147923,2.187931,2.22795,2.267954,2.307966,2.347976,2.388096,2.427999,2.468009,2.508021,2.548025,2.588037,2.628049,2.668061,2.708072,2.748084,2.788096,2.828101,2.868113,2.908125,2.948137,2.988148,3.028159,3.068164,3.108177,3.148192,3.188197,3.228213,3.268224,3.308235,3.348245,3.389216,3.428265,3.468277,3.508288,3.5483,3.58831,3.628323,3.668332,3.708339,3.748361,3.788366,3.828381,3.868388,3.909634,3.94841,3.98842,4.028431,4.068442,4.10845,4.148462,4.188479,4.228481,4.268508,4.308502,4.348518,4.389105,4.428543,4.468552,4.508565,4.548567,4.588582,4.628597,4.6686,4.708617,4.748628,4.788647,4.828647,4.868659,4.908676,4.94868,4.98869,5.028701,5.068709,5.108721,5.149326,5.188748,5.22876,5.268769,5.308787,5.348792,5.390576,5.428811,5.46882,5.50883,5.548844,5.588857,5.628864,5.668873,5.709155,5.748902,5.789723,5.828933,5.868935,5.908941,5.950188,5.988963,6.028979,6.068988,6.109,6.149002,6.189021,6.229031,6.269038,6.309049,6.349068,6.389426,6.429086,6.469096,6.509188,6.549119,6.589131,6.629141,6.669148,6.709159,6.749172,6.789185,6.82919,6.86921,6.909216,6.949224,6.989234,7.029246,7.069257,7.109271,7.149279,7.189292,7.229301,7.269312,7.309326,7.349333,7.389811,7.429353,7.469364,7.509375,7.549388,7.589395,7.62941,7.669417,7.709428,7.749444,7.789455,7.829467,7.869481,7.909483,7.949494,7.990741,8.029518,8.069529,8.109542,8.149552,8.189561,8.229574,8.269585,8.309594,8.349603,8.389897,8.429626,8.469635,8.509645,8.549657,8.589674,8.629683,8.669694,8.709706,8.749717,8.789723,8.829734,8.869748,8.909771,8.949772,8.989778,9.029789,9.069801,9.109812,9.149823,9.189833,9.229845,9.269856,9.30987,9.34988,9.390747,9.429907,9.469909,9.51002,9.549934,9.589943,9.629952,9.669962,9.709974,9.749986,9.790834,9.830016,9.870018,9.910029,9.950047,9.990053,10.031353,10.070075,10.110082,10.150094,10.190111,10.230119,10.270124,10.310137,10.350145,10.391034,10.43017,10.47019,10.510194,10.550205,10.590214,10.630808,10.670235,10.710247,10.750257,10.790269,10.83028,10.870294,10.910298,10.950309,10.990328,11.030604,11.070349,11.11036,11.150365,11.190375,11.230395,11.270404,11.31041,11.350422,11.39068,11.430439,11.470787,11.510474,11.550475,11.590487,11.630496,11.670508,11.71052,11.750528,11.790538,11.83055,11.870561,11.910575,11.950583,11.990594,12.030616,12.071855,12.110634,12.15064,12.190649,12.230668,12.270674,12.310759,12.350689,12.391176,12.430711,12.470729,12.510739,12.550746,12.590756,12.63077,12.670781,12.710794,12.750808,12.790809,12.830824,12.870833,12.910846,12.950858,12.990868,13.03088,13.070886,13.110896,13.15091,13.190921,13.230933,13.270941,13.310951,13.350964,13.391997,13.430982,13.471002,13.511005,13.551027,13.591031,13.631041,13.671052,13.711069,13.751073,13.791082,13.831097,13.87111,13.911115,13.951125,13.991692"
IN_B_NOT_A,736,0,0,8,"64,192,0,255,89,93,97,94",25,"0.242587,0.442473,0.642445,1.242407,1.442441,1.642404,1.843369,2.042443,4.242375,4.442428,4.642378,5.844002,6.042398,6.442341,7.843297,8.242314,9.042282,9.2423,9.843395,10.442458,10.642408,11.442312,12.442324,13.042367,13.84325"
IN_B_NOT_A,736,0,0,8,"64,192,0,255,89,93,98,94",1,11.042342
IN_B_NOT_A,736,0,0,8,"64,192,0,255,89,94,98,94",3,"2.84397,6.642428,12.04228"
IN_B_NOT_A,767,0,0,8,"0,142,0,0,255,255,255,255",140,"0.092548,0.192616,0.292654,0.394522,0.492614,0.592608,0.692668,0.792582,0.892618,0.992576,1.092587,1.192608,1.292604,1.393238,1.492539,1.592497,1.692655,1.792604,1.892613,1.992519,2.092543,2.192539,2.292569,2.393675,2.492509,2.592491,2.69256,2.792489,2.892509,2.992508,3.092506,3.192542,3.292573,3.392896,3.492496,3.5925,3.69253,3.792477,3.892514,3.992474,4.092516,4.192589,4.292584,4.396512,4.492544,4.592565,4.692552,4.79252,4.89261,4.99341,5.092649,5.192604,5.292533,5.393476,5.49257,5.592551,5.692573,5.792879,5.892541,5.992522,6.092559,6.192549,6.292597,6.396057,6.492502,6.592543,6.692514,6.792512,6.892544,6.99253,7.092518,7.192548,7.292568,7.392721,7.49254,7.59251,7.692513,7.792527,7.892534,7.992501,8.092532,8.1926,8.292654,8.394679,8.492482,8.592469,8.692522,8.792467,8.892475,8.992488,9.092477,9.192504,9.292575,9.392724,9.492493,9.59252,9.692486,9.792501,9.892837,9.993131,10.09253,10.192526,10.292588,10.398727,10.492645,10.5925,10.692761,10.792469,10.892772,10.992727,11.092872,11.192496,11.292946,11.393583,11.492931,11.592533,11.692971,11.792442,11.893032,11.99256,12.093076,12.192439,12.293139,12.398822,12.493253,12.592467,12.694228,12.792434,12.893368,12.992837,13.093083,13.192449,13.292466,13.392982,13.492455,13.59244,13.692459,13.792459,13.892436,13.992675"
IN_B_NOT_A,770,0,0,8,"0,2,0,4,8,0,0,0",4,"2.919107,5.678584,8.409229,11.198352"
IN_B_NOT_A,778,0,0,8,"132,128,0,126,252,15,0,103",14,"0.482491,1.482494,2.482422,3.482402,4.482431,5.482441,6.48236,7.482347,8.48245,9.482766,10.482662,11.482938,12.483216,13.482371"
IN_B_NOT_A,782,0,0,8,"68,109,28,9,7,255,7,255",14,"0.235731,1.235519,2.235304,3.235074,4.234865,5.234628,6.23439,7.234163,8.23397,9.233772,10.233472,11.233249,12.23308,13.233077"
IN_B_NOT_A,798,0,0,6,"0,65,0,192,0,0,,",7,"8.446431,8.656244,9.155956,9.655626,10.15529,10.654955,11.154579"
IN_B_NOT_A,798,0,0,6,"0,66,0,192,0,0,,",6,"5.728204,6.157966,6.657629,7.157294,7.656917,8.156628"
IN_B_NOT_A,798,0,0,6,"0,67,0,192,0,0,,",7,"2.970838,3.159921,3.659636,4.159255,4.658972,5.158629,5.658296"
IN_B_NOT_A,802,0,0,8,"2,57,0,0,55,255,255,255",2,"2.372369,3.172355"
IN_B_NOT_A,802,0,0,8,"2,58,0,0,55,255,255,255",1,7.272832
IN_B_NOT_A,802,0,0,8,"2,59,0,0,55,255,255,255",1,4.273779
IN_B_NOT_A,802,0,0,8,"2,60,0,0,55,255,255,255",3,"1.172522,6.872428,10.572673"
IN_B_NOT_A,802,0,0,8,"2,61,0,0,55,255,255,255",2,"3.57233,6.973181"
IN_B_NOT_A,802,0,0,8,"2,62,0,0,55,255,255,255",2,"2.572365,7.172438"
IN_B_NOT_A,802,0,0,8,"2,63,0,0,55,255,255,255",2,"1.972363,2.473369"
IN_B_NOT_A,802,0,0,8,"2,64,0,0,55,255,255,255",3,"7.572525,9.972526,13.872299"
IN_B_NOT_A,802,0,0,8,"2,65,0,0,55,255,255,255",4,"2.872351,3.37236,4.17235,7.372454"
IN_B_NOT_A,802,0,0,8,"2,66,0,0,55,255,255,255",4,"2.672332,2.772347,3.87232,4.072319"
IN_B_NOT_A,802,0,0,8,"2,67,0,0,55,255,255,255",4,"1.273013,2.172358,9.772489,11.372864"
IN_B_NOT_A,802,0,0,8,"2,68,0,0,55,255,255,255",9,"0.172483,2.972376,3.272983,3.473348,3.672348,3.972344,9.17241,10.972763,13.972413"
IN_B_NOT_A,802,0,0,8,"2,69,0,0,55,255,255,255",5,"2.072345,4.872324,7.672512,8.172411,11.172802"
IN_B_NOT_A,802,0,0,8,"2,70,0,0,55,255,255,255",12,"1.372355,3.072344,3.772343,4.372485,5.072428,7.072436,7.772507,8.372414,10.07249,10.272751,11.272716,13.072403"
IN_B_NOT_A,802,0,0,8,"2,71,0,0,55,255,255,255",9,"1.672353,1.772359,4.772353,9.572425,10.172568,10.37262,10.672402,12.473304,13.272774"
IN_B_NOT_A,802,0,0,8,"2,72,0,0,55,255,255,255",11,"0.072459,0.372484,4.67236,5.872502,6.672428,7.97294,8.572415,9.372423,10.772833,12.6723,13.772286"
IN_B_NOT_A,802,0,0,8,"2,73,0,0,55,255,255,255",3,"1.872342,7.47342,11.072339"
IN_B_NOT_A,802,0,0,8,"2,74,0,0,55,255,255,255",8,"1.47335,5.473508,8.272798,8.672396,8.872398,12.072813,12.872273,13.672292"
IN_B_NOT_A,802,0,0,8,"2,75,0,0,55,255,255,255",3,"0.572435,4.473889,5.672486"
IN_B_NOT_A,802,0,0,8,"2,76,0,0,55,255,255,255",5,"0.972465,1.572361,11.572984,12.572504,13.572284"
IN_B_NOT_A,802,0,0,8,"2,77,0,0,55,255,255,255",4,"4.572355,5.172477,6.072425,12.973736"
IN_B_NOT_A,802,0,0,8,"2,78,0,0,55,255,255,255",8,"0.672459,0.872442,7.872453,8.473405,9.272783,9.872465,11.473314,12.772255"
IN_B_NOT_A,802,0,0,8,"2,79,0,0,55,255,255,255",9,"0.47346,0.772471,5.37277,6.272893,6.57241,8.97245,9.67244,11.672326,13.473297"
IN_B_NOT_A,802,0,0,8,"2,80,0,0,55,255,255,255",5,"4.973221,6.172469,6.473456,8.772434,9.473438"
IN_B_NOT_A,802,0,0,8,"2,81,0,0,55,255,255,255",2,"10.872437,11.773884"
IN_B_NOT_A,802,0,0,8,"2,82,0,0,55,255,255,255",3,"6.372438,8.072416,13.37228"
IN_B_NOT_A,802,0,0,8,"2,83,0,0,55,255,255,255",6,"2.273018,5.272896,5.972459,9.072416,12.373383,13.172298"
IN_B_NOT_A,802,0,0,8,"2,84,0,0,55,255,255,255",2,"11.872321,12.173653"
IN_B_NOT_A,802,0,0,8,"2,85,0,0,55,255,255,255",2,"5.572498,12.2727"
IN_B_NOT_A,802,0,0,8,"2,86,0,0,55,255,255,255",3,"0.273056,5.772488,11.973621"
IN_B_NOT_A,802,0,0,8,"2,87,0,0,55,255,255,255",3,"1.072547,6.772442,10.473398"
IN_B_NOT_A,813,0,0,8,"2,38,2,38,1,168,86,0",14,"0.354342,1.354093,2.354108,3.354066,4.354109,5.354108,6.354196,7.354076,8.354098,9.354062,10.355169,11.354044,12.354047,13.354092"
IN_B_NOT_A,818,0,0,8,"0,80,216,80,100,9,255,25",25,"0.385403,0.882484,1.384809,1.882436,2.384543,2.882432,3.385654,3.882404,4.385543,4.882489,5.38445,5.882453,6.382567,6.882368,7.383763,7.882509,8.384716,8.882339,9.384628,9.882489,10.383213,10.882758,11.382814,11.883057,12.382426"
IN_B_NOT_A,818,0,0,8,"0,80,216,80,102,9,255,25",3,"12.883306,13.383878,13.882397"
IN_B_NOT_A,826,0,0,8,"23,252,79,127,127,127,127,127",14,"0.225846,1.225597,2.225377,3.225141,4.224915,5.224703,6.22445,7.224684,8.224002,9.22386,10.224136,11.223329,12.223137,13.222871"
IN_B_NOT_A,827,0,0,8,"40,255,2,233,0,0,0,0",4,"1.985345,2.387096,3.085084,4.584742"
IN_B_NOT_A,827,0,0,8,"41,255,2,233,0,0,0,0",15,"0.185762,0.285727,0.585652,0.685649,0.985603,1.085553,1.485499,2.685171,2.785178,3.185056,4.084852,4.184838,4.684719,5.184628,5.284632"
IN_B_NOT_A,827,0,0,8,"42,255,2,233,0,0,0,0",98,"0.08577,0.388963,0.485739,0.785605,0.885647,1.185518,1.285558,1.389232,1.585446,1.685406,1.785381,1.885417,2.085328,2.1853,2.285329,2.485303,2.585205,2.885214,2.985133,3.285104,3.388216,3.485049,3.584983,3.684955,3.784927,3.885019,3.984892,4.284937,4.388104,4.484846,4.784719,4.884736,4.98467,5.084635,5.38701,5.484618,5.584524,5.684526,5.784481,5.884518,5.984428,6.084433,6.184388,6.284434,6.386077,6.484391,6.584306,6.684277,6.784251,6.88428,6.984243,7.084184,7.18416,7.284206,7.388042,7.484315,7.684072,7.784399,7.884068,7.984348,8.083952,8.183941,8.388131,8.484392,8.584366,8.683833,8.883827,8.98376,9.083734,9.18386,9.283802,9.48374,9.583912,9.683618,9.784009,9.984061,10.083515,10.184223,10.283884,10.483639,10.583423,10.683386,10.783999,10.983316,11.183263,11.386326,11.583173,11.78313,11.983099,12.183041,12.385939,12.583357,12.782907,12.982894,13.182801,13.387302,13.582719,13.782691"
IN_B_NOT_A,827,0,0,8,"43,255,2,233,0,0,0,0",23,"7.584557,8.28399,8.78383,9.388052,9.883607,10.386721,10.883736,11.083309,11.284124,11.483915,11.683155,11.884035,12.083165,12.283852,12.484193,12.683436,12.88428,13.083412,13.283788,13.484336,13.683581,13.884363,13.982626"
IN_B_NOT_A,828,0,0,8,"0,101,1,244,0,0,0,0",6,"3.205094,3.245058,5.371793,7.924155,10.354239,12.970062"
IN_B_NOT_A,828,0,0,8,"0,101,1,245,0,0,0,0",8,"0.155809,0.223261,1.996343,2.055386,4.271977,4.335018,9.221237,9.243764"
IN_B_NOT_A,828,0,0,8,"0,101,1,250,0,0,0,0",1,4.322318
IN_B_NOT_A,828,0,0,8,"0,102,1,246,0,0,0,0",19,"1.073532,1.223034,2.205304,2.245294,3.894924,4.222345,4.471919,5.222751,5.654581,6.222769,7.221648,8.094525,8.221427,9.294525,10.220968,11.13351,11.220772,12.220569,13.243337"
IN_B_NOT_A,828,0,0,8,"0,102,1,247,0,0,0,0",13,"0.995624,2.023068,2.075447,3.135187,3.822509,4.355101,5.396447,7.944065,8.021567,9.270872,11.121368,12.993825,13.22031"
IN_B_NOT_A,828,0,0,8,"0,102,1,250,0,0,0,0",2,"3.795325,11.093849"
IN_B_NOT_A,828,0,0,8,"0,102,1,252,0,0,0,0",1,3.175136
IN_B_NOT_A,828,0,0,8,"0,102,1,253,0,0,0,0",1,4.295625
IN_B_NOT_A,828,0,0,8,"0,102,1,255,0,0,0,0",7,"0.973442,2.035425,3.123099,3.155485,7.971967,7.995458,14.020343"
IN_B_NOT_A,848,0,0,8,"0,47,12,7,233,11,13,1",1,6.390364
IN_B_NOT_A,848,0,0,8,"1,47,12,7,233,11,13,1",1,7.390749
IN_B_NOT_A,848,0,0,8,"2,47,12,7,233,11,13,1",1,8.390827
IN_B_NOT_A,848,0,0,8,"3,47,12,7,233,11,13,1",1,9.389747
IN_B_NOT_A,848,0,0,8,"4,47,12,7,233,11,13,1",1,10.391968
IN_B_NOT_A,848,0,0,8,"5,47,12,7,233,11,13,1",1,11.391605
IN_B_NOT_A,848,0,0,8,"54,46,12,7,233,11,13,1",1,0.390669
IN_B_NOT_A,848,0,0,8,"55,46,12,7,233,11,13,1",1,1.390945
IN_B_NOT_A,848,0,0,8,"56,46,12,7,233,11,13,1",1,2.389814
IN_B_NOT_A,848,0,0,8,"57,46,12,7,233,11,13,1",1,3.390918
IN_B_NOT_A,848,0,0,8,"58,46,12,7,233,11,13,1",1,4.390815
IN_B_NOT_A,848,0,0,8,"59,46,12,7,233,11,13,1",1,5.38872
IN_B_NOT_A,848,0,0,8,"6,47,12,7,233,11,13,1",1,12.39018
IN_B_NOT_A,848,0,0,8,"7,47,12,7,233,11,13,1",1,13.389007
IN_B_NOT_A,876,0,0,8,"84,29,47,93,96,139,120,75",14,"0.393537,1.394159,2.392687,3.393813,4.393687,5.392486,6.393231,7.393642,8.393698,9.393641,10.394882,11.394501,12.393087,13.3939"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,46,0,53",1,0.397433
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,46,0,55",2,"1.397063,2.396575"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,46,0,57",2,"3.397575,4.397429"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,46,0,59",2,"5.397365,6.396975"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,47,0,1",2,"7.396553,8.397595"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,47,0,3",2,"9.396546,10.397747"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,47,0,5",2,"11.397403,12.39599"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,47,0,7",1,13.396815
,,,,,,,
=== SUMMARY ===,,,,,,,
Total messages in A,210,,,,,,
Total messages in B,189,,,,,,
Unique to A,112,,,,,,
Unique to B,91,,,,,,
Messages in common,98,,,,,,
